year,month,retail_sales,retail_transfers,warehouse_sales
2019,2,13.78,1.0,4.0
2019,2,6.18,6.0,4.0
2019,2,8.25,8.0,40.0
2019,2,43.76,27.83,0.0
2019,2,16.25,17.0,132.0
2019,2,0.5,0.0,0.5
2019,2,2.66,2.0,0.0
2019,2,1.65,0.0,0.0
2019,2,6.71,4.0,3.0
2019,2,0.0,0.0,98.0
2019,2,5.93,12.0,2.0
2019,2,8.05,19.0,0.0
2019,2,1.13,3.0,0.0
2019,2,8.99,5.0,11.0
2019,2,1.59,1.0,1.0
2019,2,0.22,0.0,0.0
2019,2,31.46,31.0,12.0
2019,2,7.93,6.0,1.0
2019,2,3.1,1.0,0.0
2019,2,15.23,18.0,0.0
2019,2,1.94,0.0,0.0
2019,2,2.19,7.0,0.0
2019,2,2.55,1.0,0.0
2019,2,0.48,0.92,0.0
2019,2,6.96,6.92,0.0
2019,2,1.24,0.0,2.0
2019,2,3.23,0.0,0.0
2019,2,0.41,2.0,1.0
2019,2,13.34,8.0,0.0
2019,2,0.32,2.0,1.0
2019,2,2.12,3.0,4.0
2019,2,0.98,2.0,1.0
2019,2,4.46,3.0,0.0
2019,2,33.78,30.0,8.0
2019,2,6.99,4.0,1.0
2019,2,2.45,5.0,3.0
2019,2,0.57,0.0,1.0
2019,2,1.91,1.0,11.0
2019,2,2.56,1.0,1.0
2019,2,4.11,2.0,3.0
2019,2,17.73,16.0,0.0
2019,2,0.5,0.0,16.0
2019,2,0.5,1.92,0.0
2019,2,5.3,7.0,39.0
2019,2,5.58,5.0,1.0
2019,2,5.6,3.0,4.0
2019,2,2.49,0.92,7.0
2019,2,2.37,2.0,11.0
2019,2,3.62,4.0,5.0
2019,2,1.35,0.0,1.0
2019,2,2.21,0.0,0.0
2019,2,5.04,5.0,1.0
2019,2,5.96,0.0,0.0
2019,2,1.55,0.0,0.0
2019,2,42.78,37.0,11.0
2019,2,3.22,9.0,2.0
2019,2,95.0,80.0,720.0
2019,2,16.28,19.0,0.0
2019,2,0.83,1.0,33.0
2019,2,0.92,1.0,34.0
2019,2,7.83,9.0,11.0
2019,2,28.51,25.0,0.0
2019,2,10.35,14.0,4.0
2019,2,34.7,33.96,2.0
2019,2,1.89,5.0,0.0
2019,2,1.9,0.0,0.0
2019,2,2.72,2.0,1.0
2019,2,6.43,6.0,0.0
2019,2,19.65,19.0,3.0
2019,2,0.8,1.0,0.0
2019,2,8.58,8.0,12.0
2019,2,0.64,1.0,0.0
2019,2,1.05,0.0,0.0
2019,2,2.2,2.0,0.0
2019,2,2.04,1.0,0.0
2019,2,2.4,2.0,5.0
2019,2,10.18,22.0,0.0
2019,2,2.87,4.0,4.0
2019,2,2.1,5.0,0.0
2019,2,10.3,9.0,0.0
2019,2,108.37,112.92,124.0
2019,2,12.69,10.0,0.0
2019,2,20.17,19.0,0.0
2019,2,7.22,5.0,0.0
2019,2,10.07,11.0,16.0
2019,2,10.0,11.0,6.0
2019,2,14.86,12.0,0.0
2019,2,1.86,2.0,1.0
2019,2,14.87,13.0,0.0
2019,2,7.34,5.0,0.0
2019,2,4.44,4.0,8.0
2019,2,26.09,29.0,0.0
2019,2,5.59,5.0,0.0
2019,2,7.33,8.0,8.0
2019,2,7.07,7.0,1.0
2019,2,15.55,15.0,2.0
2019,2,67.29,103.0,217.0
2019,2,10.81,12.0,3.0
2019,2,1.82,0.0,0.0
2019,2,7.06,3.0,0.0
2019,2,9.25,8.0,10.0
2019,2,2.5,2.0,19.0
2019,2,7.26,11.0,0.0
2019,2,0.31,0.0,0.0
2019,2,2.02,6.0,0.0
2019,2,2.2,3.0,6.0
2019,2,3.32,5.0,0.0
2019,2,0.06,0.0,0.0
2019,2,19.5,21.0,9.0
2019,2,1.48,1.0,0.0
2019,2,1.83,1.0,6.0
2019,2,0.09,0.0,0.0
2019,2,3.78,4.0,0.0
2019,2,2.08,2.0,0.0
2019,2,23.47,32.0,4.0
2019,2,5.31,7.0,4.0
2019,2,5.93,3.0,0.0
2019,2,1.33,0.0,2.0
2019,2,0.48,2.0,1.0
2019,2,2.36,0.0,0.0
2019,2,2.37,4.0,0.0
2019,2,13.2,12.0,3.0
2019,2,0.65,0.0,6.0
2019,2,1.06,2.0,0.0
2019,2,2.36,2.0,1.0
2019,2,0.67,0.0,4.0
2019,2,26.2,19.0,6.67
2019,2,6.5,0.0,0.0
2019,2,0.0,0.0,23.6
2019,2,0.5,0.0,158.0
2019,2,0.0,0.0,17.5
2019,2,2.5,3.5,7.0
2019,2,1.0,3.0,36.0
2019,2,7.53,5.0,6.0
2019,2,0.0,0.0,49.5
2019,2,0.75,0.0,11.0
2019,2,0.0,2.0,4.0
2019,2,0.5,0.0,9.0
2019,2,15.0,16.0,44.0
2019,2,0.0,0.0,505.0
2019,2,0.0,2.0,19.0
2019,2,15.75,8.0,68.0
2019,2,48.7,47.0,1.0
2019,2,10.07,6.0,3.0
2019,2,30.79,16.0,0.0
2019,2,37.37,33.0,3.0
2019,2,2.27,6.0,7.0
2019,2,2.43,1.0,1.0
2019,2,66.72,56.0,72.0
2019,2,2.45,1.92,3.0
2019,2,1.68,1.0,0.0
2019,2,4.39,4.0,25.0
2019,2,0.68,0.0,6.0
2019,2,31.19,29.0,0.0
2019,2,24.44,29.0,0.0
2019,2,8.06,7.0,0.0
2019,2,23.69,23.0,1.0
2019,2,13.36,20.0,0.0
2019,2,42.32,36.0,1.0
2019,2,16.91,20.0,1.0
2019,2,35.11,27.0,0.0
2019,2,4.65,6.0,1.0
2019,2,1.0,2.0,3.0
2019,2,14.39,10.84,0.83
2019,2,9.87,6.0,0.0
2019,2,7.06,8.0,0.0
2019,2,6.45,8.0,0.0
2019,2,58.81,51.0,9.0
2019,2,10.58,11.0,1.0
2019,2,2.42,5.0,0.0
2019,2,4.95,4.0,0.0
2019,2,10.66,4.5,1.0
2019,2,0.63,1.0,0.0
2019,2,11.26,14.0,1.0
2019,2,8.8,9.0,1.0
2019,2,0.52,4.0,0.0
2019,2,11.16,8.92,0.0
2019,2,7.57,12.0,18.0
2019,2,0.0,0.0,94.0
2019,2,0.0,0.0,76.0
2019,2,44.48,32.0,1.0
2019,2,72.5,66.0,198.0
2019,2,8.5,7.0,46.0
2019,2,1.0,4.0,104.0
2019,2,0.0,0.0,804.57
2019,2,0.0,0.0,615.57
2019,2,16.5,15.0,104.0
2019,2,0.0,0.0,107.5
2019,2,27.47,17.33,7.0
2019,2,7.5,10.0,25.0
2019,2,45.75,39.0,88.75
2019,2,47.0,45.0,265.0
2019,2,3.0,3.0,30.0
2019,2,0.84,2.0,11.0
2019,2,0.0,0.0,13.83
2019,2,0.0,0.0,61.0
2019,2,4.75,4.0,21.0
2019,2,0.34,3.0,16.0
2019,2,11.0,5.0,4.0
2019,2,16.75,16.0,40.0
2019,2,1.5,2.0,25.0
2019,2,3.91,3.0,5.0
2019,2,25.03,33.0,4539.7
2019,2,22.0,24.0,761.5
2019,2,15.0,19.0,725.0
2019,2,2.0,1.0,18.0
2019,2,0.0,1.0,73.0
2019,2,0.0,0.0,67.0
2019,2,17.26,13.0,0.0
2019,2,6.0,9.0,31.0
2019,2,6.07,3.0,41.0
2019,2,6.0,8.0,22.0
2019,2,2.1,1.0,0.0
2019,2,6.0,6.0,4.0
2019,2,90.0,99.0,177.0
2019,2,11.5,11.0,30.0
2019,2,75.21,50.83,9.0
2019,2,44.25,7.0,71.0
2019,2,3.5,1.0,108.0
2019,2,9.0,8.0,113.0
2019,2,28.39,20.92,17.0
2019,2,0.0,1.0,251.0
2019,2,19.54,23.0,69.0
2019,2,13.96,11.0,1.0
2019,2,0.0,0.0,61.5
2019,2,0.0,0.0,209.5
2019,2,2.34,0.0,0.0
2019,2,0.0,0.0,4.75
2019,2,0.0,0.0,6.96
2019,2,21.34,17.0,5.0
2019,2,2.0,0.0,1.0
2019,2,19.42,20.0,0.0
2019,2,4.95,4.0,6.0
2019,2,260.0,233.0,2103.97
2019,2,45.26,40.83,0.0
2019,2,58.05,118.92,1.0
2019,2,8.07,8.0,0.0
2019,2,15.75,1.0,35.0
2019,2,0.0,4.0,28.0
2019,2,7.75,15.0,143.0
2019,2,17.04,14.0,0.0
2019,2,9.0,14.0,174.5
2019,2,1.25,2.0,55.0
2019,2,2.29,4.0,50.0
2019,2,2.75,6.0,57.0
2019,2,8.75,23.0,166.0
2019,2,0.5,0.0,38.0
2019,2,0.0,0.0,26.0
2019,2,0.0,0.0,47.0
2019,2,0.0,0.0,40.75
2019,2,0.0,0.0,116.0
2019,2,0.0,0.0,177.75
2019,2,4.25,16.0,59.0
2019,2,0.5,9.0,37.75
2019,2,0.0,0.0,67.5
2019,2,2.85,2.0,1.0
2019,2,3.64,6.0,1.0
2019,2,0.0,0.0,60.92
2019,2,55.14,45.0,3.0
2019,2,13.03,14.0,0.0
2019,2,12.75,54.0,0.0
2019,2,0.91,2.0,6.0
2019,2,1.77,1.0,0.0
2019,2,11.14,9.0,1.0
2019,2,16.97,15.0,0.0
2019,2,5.97,8.0,0.0
2019,2,2.25,4.0,1.0
2019,2,1.01,0.0,4.0
2019,2,2.51,2.0,1.0
2019,2,3.34,2.0,2.0
2019,2,1.3,4.0,4.0
2019,2,4.9,5.0,1.0
2019,2,14.71,19.0,8.0
2019,2,1.02,0.0,6.0
2019,2,0.84,0.0,6.0
2019,2,2.37,6.0,0.0
2019,2,1.72,3.0,0.0
2019,2,12.19,8.0,0.0
2019,2,6.08,1.83,2.0
2019,2,87.45,72.83,104.0
2019,2,32.12,23.0,51.92
2019,2,9.27,11.0,7.0
2019,2,16.8,38.0,2.0
2019,2,53.39,52.0,107.0
2019,2,19.09,22.0,18.0
2019,2,30.3,24.0,14.0
2019,2,10.08,6.0,4.0
2019,2,32.05,26.0,3.0
2019,2,45.83,33.0,2.0
2019,2,12.67,0.0,0.0
2019,2,1.52,1.0,1.0
2019,2,30.79,32.0,13.0
2019,2,3.41,4.0,9.0
2019,2,21.41,25.0,4.0
2019,2,20.9,21.0,14.0
2019,2,57.08,47.0,13.0
2019,2,1.97,3.0,6.0
2019,2,35.22,33.0,33.0
2019,2,2.61,0.0,15.0
2019,2,11.4,13.0,20.0
2019,2,7.45,5.0,7.0
2019,2,8.05,4.0,0.0
2019,2,8.88,12.0,21.0
2019,2,1201.4,1026.32,23.0
2019,2,12.0,13.0,0.0
2019,2,2.88,2.0,20.0
2019,2,5.6,5.0,5.0
2019,2,1.81,3.0,2.0
2019,2,19.17,21.0,49.0
2019,2,0.08,0.0,14.0
2019,2,1.56,1.0,0.0
2019,2,6.37,7.0,2.0
2019,2,58.61,37.83,0.0
2019,2,1.29,1.0,2.0
2019,2,11.53,4.0,7.0
2019,2,40.15,25.0,28.0
2019,2,8.14,4.0,0.0
2019,2,2.72,3.0,0.0
2019,2,2.7,0.0,0.0
2019,2,19.58,17.0,0.0
2019,2,8.42,7.0,0.0
2019,2,11.17,8.0,0.0
2019,2,5.93,7.0,0.0
2019,2,0.58,1.0,5.0
2019,2,26.03,23.0,34.0
2019,2,49.13,43.0,0.0
2019,2,9.3,8.0,1.0
2019,2,13.2,23.0,0.0
2019,2,10.38,11.0,7.0
2019,2,2.48,6.0,1.0
2019,2,6.39,3.0,2.0
2019,2,16.49,18.0,15.0
2019,2,2.07,0.0,0.0
2019,2,10.25,11.0,18.0
2019,2,0.5,2.0,31.0
2019,2,0.0,0.0,109.5
2019,2,0.0,0.0,87.0
2019,2,14.25,17.0,28.0
2019,2,17.75,20.0,43.0
2019,2,3.75,5.0,13.0
2019,2,17.12,10.0,12.0
2019,2,4.79,1.0,13.0
2019,2,4.57,4.0,0.0
2019,2,2.87,2.0,0.0
2019,2,1.18,5.0,0.0
2019,2,2.24,3.0,0.0
2019,2,87.65,77.0,347.0
2019,2,93.77,48.0,1.0
2019,2,11.51,12.0,1.0
2019,2,24.97,15.92,18.0
2019,2,12.87,14.0,1.0
2019,2,6.11,7.0,0.0
2019,2,18.03,15.0,3.0
2019,2,0.48,0.0,3.0
2019,2,9.59,5.0,7.0
2019,2,4.15,4.0,0.0
2019,2,5.05,3.0,0.0
2019,2,0.8,0.0,5.0
2019,2,3.23,2.0,5.0
2019,2,3.42,10.0,2.0
2019,2,7.15,7.0,11.0
2019,2,4.58,5.0,0.0
2019,2,0.42,1.0,0.0
2019,2,0.66,2.0,2.0
2019,2,0.4,1.0,19.0
2019,2,231.01,190.83,1.0
2019,2,42.04,30.0,5.0
2019,2,44.88,41.92,34.0
2019,2,1.74,1.0,0.0
2019,2,0.25,1.0,2.0
2019,2,32.86,34.0,4.0
2019,2,28.78,29.0,0.0
2019,2,1.7,2.0,0.0
2019,2,3.9,3.0,2.0
2019,2,5.13,4.0,3.0
2019,2,7.44,4.0,0.0
2019,2,6.58,7.0,0.0
2019,2,33.42,30.0,1.0
2019,2,24.58,22.0,20.0
2019,2,1.37,0.0,0.0
2019,2,9.67,34.0,0.0
2019,2,1.57,0.0,0.0
2019,2,21.61,16.84,48.0
2019,2,16.69,19.0,1.0
2019,2,1.5,6.0,104.0
2019,2,1.46,2.0,1.0
2019,2,1.53,3.0,0.0
2019,2,1.0,1.0,5.0
2019,2,1.49,0.0,1.0
2019,2,5.43,6.0,7.0
2019,2,24.36,27.0,18.0
2019,2,2.81,3.0,4.0
2019,2,1.68,0.0,2.0
2019,2,7.81,5.0,0.0
2019,2,5.58,5.0,40.0
2019,2,3.87,3.0,6.0
2019,2,1.06,2.0,1.0
2019,2,5.39,0.0,0.0
2019,2,28.95,29.0,15.0
2019,2,0.0,0.0,1290.75
2019,2,25.1,14.66,0.0
2019,2,1.51,2.0,0.0
2019,2,1.42,1.0,0.0
2019,2,3.18,0.0,0.0
2019,2,4.25,0.0,0.0
2019,2,18.12,14.0,3.0
2019,2,25.68,27.0,2.0
2019,2,3.75,11.0,39.0
2019,2,1.0,3.0,6.0
2019,2,13.05,14.0,8.0
2019,2,17.23,16.0,11.0
2019,2,0.66,1.0,3.0
2019,2,0.17,1.0,5.0
2019,2,9.87,12.0,2.0
2019,2,8.75,2.0,11.0
2019,2,1.33,2.0,5.0
2019,2,18.19,19.0,10.0
2019,2,7.26,6.0,5.0
2019,2,6.62,14.0,0.0
2019,2,0.0,7.0,0.0
2019,2,0.0,11.0,0.0
2019,2,21.41,18.0,4.0
2019,2,19.18,19.0,9.0
2019,2,12.46,11.0,0.0
2019,2,6.63,5.0,3.0
2019,2,1.0,1.0,19.0
2019,2,8.75,14.0,61.0
2019,2,15.23,16.0,1.0
2019,2,3.76,0.0,1.0
2019,2,0.34,0.0,18.0
2019,2,9.01,11.0,2.0
2019,2,6.5,9.0,12.0
2019,2,91.41,108.0,314.0
2019,2,0.0,1.42,4.0
2019,2,40.38,26.25,22.0
2019,2,4.75,4.5,2.0
2019,2,14.31,10.0,0.0
2019,2,11.23,11.0,10.0
2019,2,91.0,92.0,322.0
2019,2,47.13,50.0,1.0
2019,2,1.7,0.92,0.0
2019,2,1.25,1.0,12.0
2019,2,2.21,1.0,0.0
2019,2,0.0,3.0,1.0
2019,2,8.5,18.0,28.0
2019,2,5.25,8.0,0.0
2019,2,9.0,12.75,0.0
2019,2,9.69,9.0,15.0
2019,2,3.75,5.0,8.0
2019,2,2.38,1.0,4.0
2019,2,0.17,1.0,24.0
2019,2,20.43,19.0,1.0
2019,2,213.69,206.92,199.0
2019,2,7.25,29.0,163.0
2019,2,8.5,8.0,17.0
2019,2,0.75,5.0,18.0
2019,2,0.83,3.0,11.0
2019,2,2.5,4.0,22.75
2019,2,0.0,0.0,32.75
2019,2,0.0,0.0,6.75
2019,2,8.76,8.0,1.0
2019,2,0.0,0.0,23.75
2019,2,4.17,3.0,8.0
2019,2,4.39,4.0,5.0
2019,2,0.0,0.0,9.75
2019,2,11.91,12.0,7.0
2019,2,6.61,10.0,4.0
2019,2,0.0,0.0,44.0
2019,2,1.0,10.0,17.0
2019,2,0.51,1.0,40.0
2019,2,14.35,10.0,0.0
2019,2,79.83,74.0,102.0
2019,2,0.0,0.0,1.17
2019,2,0.0,0.0,13.96
2019,2,7.01,8.0,0.0
2019,2,2.04,1.0,3.0
2019,2,0.34,2.0,4.0
2019,2,22.96,5.0,2.0
2019,2,7.78,6.0,15.0
2019,2,6.02,4.92,1.0
2019,2,6.04,6.0,2.0
2019,2,4.55,3.0,1.0
2019,2,2.06,1.0,3.0
2019,2,4.43,4.0,4.0
2019,2,9.92,12.0,4.0
2019,2,1.33,8.0,3.0
2019,2,12.07,9.0,12.0
2019,2,1.79,3.0,0.0
2019,2,6.09,4.0,3.0
2019,2,4.35,3.0,0.0
2019,2,20.9,23.0,23.0
2019,2,20.1,18.0,29.0
2019,2,22.97,22.0,48.0
2019,2,17.81,20.0,27.0
2019,2,3.75,3.0,16.0
2019,2,4.7,5.0,3.0
2019,2,1.38,0.0,0.0
2019,2,3.93,3.0,0.0
2019,2,3.69,1.0,4.0
2019,2,8.49,10.0,5.0
2019,2,20.41,23.0,0.0
2019,2,6.25,4.0,0.0
2019,2,22.92,25.0,2.0
2019,2,1.35,4.0,0.0
2019,2,10.59,7.0,3.0
2019,2,27.44,34.0,2.0
2019,2,0.9,0.92,7.0
2019,2,10.8,10.0,6.0
2019,2,15.44,12.0,1.0
2019,2,1.7,0.0,11.0
2019,2,7.8,6.0,0.0
2019,2,11.0,10.0,0.0
2019,2,5.74,6.0,0.0
2019,2,5.88,4.92,4.0
2019,2,4.01,1.0,6.0
2019,2,193.57,179.0,105.0
2019,2,65.18,69.83,13.0
2019,2,50.68,67.92,94.0
2019,2,18.49,21.0,5.0
2019,2,5.83,7.0,1.0
2019,2,101.38,92.0,134.0
2019,2,37.53,38.0,52.0
2019,2,29.58,7.0,0.0
2019,2,3.9,5.83,4.0
2019,2,2.95,0.0,5.0
2019,2,20.48,18.0,12.0
2019,2,10.91,8.0,13.0
2019,2,27.93,24.0,25.0
2019,2,0.97,0.0,3.0
2019,2,2.7,3.0,1.0
2019,2,17.15,25.0,8.0
2019,2,3.5,1.0,7.0
2019,2,5.19,5.0,0.0
2019,2,14.8,18.0,8.0
2019,2,87.48,73.83,168.33
2019,2,40.12,37.0,75.0
2019,2,31.4,14.92,25.0
2019,2,28.13,17.0,10.0
2019,2,28.21,29.0,22.0
2019,2,8.73,8.0,2.0
2019,2,17.68,15.0,0.0
2019,2,13.48,10.0,0.0
2019,2,26.5,26.0,1.0
2019,2,22.46,30.0,0.0
2019,2,2.78,5.0,1.0
2019,2,39.95,33.83,10.0
2019,2,7.92,7.0,1.0
2019,2,1.39,2.0,0.0
2019,2,8.75,24.33,4.0
2019,2,10.52,12.0,4.0
2019,2,15.25,15.0,7.0
2019,2,8.71,18.83,4.0
2019,2,11.41,11.0,8.0
2019,2,24.22,24.0,10.0
2019,2,8.25,5.5,1.0
2019,2,6.16,1.92,8.0
2019,2,6.0,12.0,27.0
2019,2,5.37,4.0,4.0
2019,2,6.49,6.0,3.0
2019,2,11.68,9.0,26.0
2019,2,3.15,1.0,4.0
2019,2,11.16,2.0,0.0
2019,2,6.57,9.0,1.0
2019,2,11.16,6.83,2.0
2019,2,8.62,8.0,0.0
2019,2,11.7,9.0,6.0
2019,2,8.79,14.0,2.0
2019,2,9.51,12.0,5.0
2019,2,9.06,3.92,1.0
2019,2,2.16,4.0,1.0
2019,2,23.4,20.83,13.0
2019,2,27.52,23.0,9.0
2019,2,2.85,2.0,0.0
2019,2,10.0,15.0,70.0
2019,2,67.4,67.0,33.0
2019,2,22.86,25.92,50.0
2019,2,8.9,6.0,0.0
2019,2,14.59,12.0,14.0
2019,2,28.19,31.0,1.0
2019,2,14.5,10.0,44.0
2019,2,6.55,8.0,0.0
2019,2,1.19,4.0,0.0
2019,2,0.0,0.0,226.0
2019,2,35.38,32.0,38.0
2019,2,124.0,91.0,874.0
2019,2,43.0,44.0,499.71
2019,2,180.54,151.0,677.5
2019,2,2.75,1.0,0.0
2019,2,17.44,20.0,15.0
2019,2,19.59,19.0,8.0
2019,2,7.92,9.0,0.0
2019,2,3.28,3.0,0.0
2019,2,88.0,62.0,190.0
2019,2,16.19,15.0,14.0
2019,2,45.41,40.0,15.0
2019,2,2.93,3.0,1.0
2019,2,0.68,1.0,27.0
2019,2,0.0,0.0,267.92
2019,2,1.68,2.0,0.0
2019,2,12.27,11.0,14.0
2019,2,17.75,13.0,0.0
2019,2,50.94,45.0,38.0
2019,2,22.82,18.0,17.0
2019,2,6.28,5.0,4.0
2019,2,10.43,12.75,4.0
2019,2,7.27,6.0,7.0
2019,2,9.48,13.0,0.0
2019,2,4.39,0.0,0.0
2019,2,7.17,7.0,0.0
2019,2,13.52,11.0,3.0
2019,2,18.9,15.0,5.0
2019,2,18.61,14.0,3.0
2019,2,3.96,3.0,14.0
2019,2,7.86,13.0,7.0
2019,2,21.15,25.0,9.0
2019,2,19.79,23.67,0.0
2019,2,7.23,6.0,0.0
2019,2,23.2,22.0,16.0
2019,2,22.97,20.0,8.0
2019,2,46.56,36.0,0.0
2019,2,10.57,13.0,7.83
2019,2,50.76,33.83,31.0
2019,2,3.73,1.0,0.0
2019,2,36.66,24.83,0.0
2019,2,7.14,8.0,2.0
2019,2,5.05,6.0,0.0
2019,2,1.04,4.0,0.0
2019,2,3.39,2.0,0.0
2019,2,0.17,4.0,0.0
2019,2,7.61,4.0,0.0
2019,2,11.18,5.0,0.0
2019,2,9.62,3.0,0.0
2019,2,9.72,7.0,0.0
2019,2,37.62,31.0,2.0
2019,2,27.09,19.0,0.0
2019,2,0.74,2.0,0.0
2019,2,68.07,57.0,2.0
2019,2,15.67,9.0,5.0
2019,2,6.61,2.0,0.0
2019,2,25.74,45.0,0.0
2019,2,9.29,12.0,4.0
2019,2,19.61,14.0,0.0
2019,2,0.0,0.67,0.0
2019,2,3.55,5.0,0.0
2019,2,37.05,35.0,0.0
2019,2,28.6,30.0,0.0
2019,2,9.99,4.0,0.0
2019,2,8.93,4.0,0.0
2019,2,24.54,26.0,6.0
2019,2,9.64,15.0,0.0
2019,2,28.08,24.0,0.0
2019,2,25.62,22.0,0.0
2019,2,17.17,12.5,3.0
2019,2,12.46,9.0,0.0
2019,2,3.23,1.0,0.0
2019,2,3.78,5.0,0.0
2019,2,16.26,11.0,0.0
2019,2,0.64,0.0,4.0
2019,2,25.74,21.0,0.0
2019,2,74.37,118.75,130.0
2019,2,101.22,87.0,1.0
2019,2,6.37,8.0,3.0
2019,2,21.51,18.0,0.0
2019,2,2.71,1.0,0.0
2019,2,3.25,4.0,7.0
2019,2,35.75,36.5,32.0
2019,2,14.7,13.76,1.0
2019,2,107.23,92.97,1.0
2019,2,20.13,21.0,6.0
2019,2,18.11,18.0,5.0
2019,2,17.6,22.0,0.0
2019,2,2.04,0.0,0.0
2019,2,2.54,0.0,0.0
2019,2,20.29,19.0,0.0
2019,2,4.41,1.0,0.0
2019,2,18.25,16.0,0.0
2019,2,8.99,15.0,0.0
2019,2,17.2,0.0,0.0
2019,2,3.02,1.0,10.0
2019,2,7.64,6.0,0.0
2019,2,7.76,6.0,1.0
2019,2,25.92,26.0,0.0
2019,2,4.23,5.0,0.0
2019,2,1.88,0.0,1.0
2019,2,9.38,7.86,2.0
2019,2,4.42,5.0,0.0
2019,2,0.34,2.0,0.0
2019,2,5.82,15.0,0.0
2019,2,35.5,22.0,0.0
2019,2,16.24,14.0,0.0
2019,2,11.66,26.0,0.0
2019,2,7.35,4.0,0.0
2019,2,56.25,47.0,18.0
2019,2,2.5,4.0,0.0
2019,2,59.76,43.0,3.0
2019,2,1.54,2.92,0.0
2019,2,7.08,7.0,5.0
2019,2,3.95,3.0,0.0
2019,2,0.11,2.0,0.0
2019,2,6.06,2.0,0.0
2019,2,19.04,16.0,2.0
2019,2,3.43,0.0,0.0
2019,2,3.0,4.0,35.0
2019,2,64.5,61.0,148.5
2019,2,2.5,1.0,77.5
2019,2,2.02,1.0,0.0
2019,2,5.65,5.0,0.0
2019,2,4.23,0.0,0.0
2019,2,12.35,12.0,0.0
2019,2,4.26,5.0,0.0
2019,2,4.96,4.0,6.0
2019,2,14.24,11.0,2.0
2019,2,17.88,13.0,0.0
2019,2,3.18,1.0,0.0
2019,2,21.89,16.0,9.0
2019,2,1.13,0.0,0.0
2019,2,1.19,2.0,0.0
2019,2,4.76,2.0,1.0
2019,2,31.22,28.0,1.0
2019,2,5.59,9.0,0.0
2019,2,2.7,12.0,0.0
2019,2,8.61,5.0,0.0
2019,2,2.53,0.0,0.0
2019,2,9.62,4.0,0.0
2019,2,1.92,2.0,0.0
2019,2,36.53,35.0,0.0
2019,2,7.61,6.0,1.0
2019,2,5.26,5.0,0.0
2019,2,4.43,2.0,1.0
2019,2,6.77,6.0,5.0
2019,2,2.43,2.0,0.0
2019,2,22.86,22.0,8.0
2019,2,7.81,22.0,0.0
2019,2,3.21,4.0,0.0
2019,2,20.85,16.0,60.0
2019,2,18.99,31.0,0.0
2019,2,2.55,0.0,0.0
2019,2,31.71,15.83,0.0
2019,2,12.12,22.84,0.0
2019,2,0.67,0.0,17.0
2019,2,1.99,3.0,0.0
2019,2,5.3,4.0,2.0
2019,2,1.44,0.0,0.0
2019,2,5.34,5.0,0.0
2019,2,17.61,23.83,0.0
2019,2,1.02,1.67,0.0
2019,2,1.12,0.0,0.0
2019,2,5.71,0.0,0.0
2019,2,5.73,7.42,0.0
2019,2,8.56,9.0,0.0
2019,2,29.4,26.0,5.0
2019,2,0.81,2.0,0.0
2019,2,9.5,8.0,4.0
2019,2,12.93,13.0,0.0
2019,2,5.95,6.0,0.0
2019,2,55.69,15.92,0.0
2019,2,2.9,2.0,2.0
2019,2,5.59,4.0,4.0
2019,2,14.91,11.0,0.0
2019,2,7.69,10.0,8.0
2019,2,8.91,10.0,5.0
2019,2,4.7,2.92,0.0
2019,2,3.4,5.0,0.0
2019,2,12.54,12.0,23.0
2019,2,7.72,4.0,0.0
2019,2,27.72,25.0,0.0
2019,2,0.04,0.0,5.0
2019,2,4.01,4.0,0.0
2019,2,20.48,17.5,0.0
2019,2,0.85,0.0,3.0
2019,2,5.87,3.92,1.0
2019,2,18.0,17.5,18.0
2019,2,15.84,10.0,0.0
2019,2,19.79,20.0,1.0
2019,2,4.42,1.0,0.0
2019,2,0.15,0.0,0.0
2019,2,28.76,59.0,0.0
2019,2,36.6,32.83,58.83
2019,2,55.75,49.92,23.0
2019,2,15.03,14.0,23.0
2019,2,2.78,0.0,0.0
2019,2,10.73,18.0,14.0
2019,2,47.22,41.0,18.0
2019,2,34.36,29.0,6.0
2019,2,5.27,2.0,0.0
2019,2,8.13,10.0,0.0
2019,2,3.46,4.0,0.0
2019,2,0.68,0.0,7.0
2019,2,42.13,40.0,4.0
2019,2,3.07,5.0,10.0
2019,2,1.96,0.0,0.0
2019,2,11.68,9.0,16.0
2019,2,10.45,7.0,3.0
2019,2,31.43,24.0,17.0
2019,2,12.95,7.0,0.0
2019,2,22.52,33.83,0.0
2019,2,7.54,7.0,2.0
2019,2,3.24,3.0,0.0
2019,2,7.03,7.0,1.0
2019,2,2.55,2.0,0.0
2019,2,4.38,4.0,0.0
2019,2,4.87,3.0,0.0
2019,2,4.73,5.0,0.0
2019,2,12.48,15.0,0.0
2019,2,13.23,12.0,3.0
2019,2,8.61,9.0,3.0
2019,2,23.13,21.0,4.0
2019,2,55.73,52.0,2.0
2019,2,8.93,6.0,0.0
2019,2,9.97,12.0,0.0
2019,2,4.36,3.0,0.0
2019,2,58.52,51.17,0.0
2019,2,3.18,2.92,3.0
2019,2,12.21,4.0,2.0
2019,2,2.42,1.0,0.0
2019,2,7.1,5.0,2.0
2019,2,28.67,38.0,0.0
2019,2,1.28,0.0,0.0
2019,2,4.63,7.0,2.0
2019,2,30.22,28.0,2.0
2019,2,3.37,0.0,0.0
